#! FIELDS nucattack zeta fes dfes_nucattack dfes_zeta
#! SET normalisation  1.000000
#! SET min_nucattack -2.6
#! SET max_nucattack 0.3
#! SET nbins_nucattack  100
#! SET periodic_nucattack false
#! SET min_zeta -1.0
#! SET max_zeta 1.0
#! SET nbins_zeta  100
#! SET periodic_zeta false
 -2.600000 -1.000000 -66.407808 1.055610 -30.713999
 -2.571000 -1.000000 -66.336593 0.983179 -31.321646
 -2.542000 -1.000000 -66.314739 0.481499 -31.503321
 -2.513000 -1.000000 -66.306589 0.153156 -31.686260
 -2.484000 -1.000000 -66.300391 0.323233 -31.796786
 -2.455000 -1.000000 -66.287552 0.493850 -31.816256
 -2.426000 -1.000000 -66.276091 0.217847 -31.755140
 -2.397000 -1.000000 -66.275815 -0.170691 -31.634531
 -2.368000 -1.000000 -66.281101 -0.110384 -31.487384
 -2.339000 -1.000000 -66.278051 0.332069 -31.365316
 -2.310000 -1.000000 -66.263213 0.617079 -31.325106
 -2.281000 -1.000000 -66.245905 0.519312 -31.371835
 -2.252000 -1.000000 -66.233084 0.391749 -31.430612
 -2.223000 -1.000000 -66.219313 0.615983 -31.398549
 -2.194000 -1.000000 -66.194085 1.139480 -31.227836
 -2.165000 -1.000000 -66.153038 1.658155 -30.975696
 -2.136000 -1.000000 -66.099506 1.985965 -30.761090
 -2.107000 -1.000000 -66.039799 2.080007 -30.661624
 -2.078000 -1.000000 -65.981241 1.899409 -30.676995
 -2.049000 -1.000000 -65.931591 1.496332 -30.763578
 -2.020000 -1.000000 -65.893169 1.197769 -30.852665
 -1.991000 -1.000000 -65.857082 1.366931 -30.873393
 -1.962000 -1.000000 -65.809987 1.887899 -30.795263
 -1.933000 -1.000000 -65.749285 2.206460 -30.640807
 -1.904000 -1.000000 -65.687400 1.956357 -30.479213
 -1.875000 -1.000000 -65.638525 1.405909 -30.392368
 -1.846000 -1.000000 -65.601909 1.216373 -30.401829
 -1.817000 -1.000000 -65.560796 1.706994 -30.457578
 -1.788000 -1.000000 -65.499905 2.461100 -30.508138
 -1.759000 -1.000000 -65.422366 2.749856 -30.536012
 -1.730000 -1.000000 -65.347409 2.308739 -30.540812
 -1.701000 -1.000000 -65.290084 1.672087 -30.533712
 -1.672000 -1.000000 -65.244412 1.599395 -30.544147
 -1.643000 -1.000000 -65.189784 2.247962 -30.602356
 -1.614000 -1.000000 -65.111682 3.098890 -30.720185
 -1.585000 -1.000000 -65.014593 3.456326 -30.891968
 -1.556000 -1.000000 -64.919078 2.994200 -31.081882
 -1.527000 -1.000000 -64.844415 2.152348 -31.221271
 -1.498000 -1.000000 -64.789549 1.732224 -31.268861
 -1.469000 -1.000000 -64.737855 1.880425 -31.263766
 -1.440000 -1.000000 -64.679181 2.141491 -31.293155
 -1.411000 -1.000000 -64.613905 2.349022 -31.416512
 -1.382000 -1.000000 -64.541741 2.634465 -31.606931
 -1.353000 -1.000000 -64.459729 3.025282 -31.771023
 -1.324000 -1.000000 -64.365041 3.503833 -31.871282
 -1.295000 -1.000000 -64.256576 3.934919 -32.007156
 -1.266000 -1.000000 -64.139104 4.106894 -32.307933
 -1.237000 -1.000000 -64.018673 4.227994 -32.748480
 -1.208000 -1.000000 -63.887928 4.908675 -33.139956
 -1.179000 -1.000000 -63.726892 6.239243 -33.337828
 -1.150000 -1.000000 -63.527914 7.337615 -33.393224
 -1.121000 -1.000000 -63.311113 7.426996 -33.466279
 -1.092000 -1.000000 -63.102738 6.910595 -33.647191
 -1.063000 -1.000000 -62.906087 6.759290 -33.895311
 -1.034000 -1.000000 -62.701900 7.448576 -34.134541
 -1.005000 -1.000000 -62.467396 8.753376 -34.361752
 -0.976000 -1.000000 -62.196079 9.799707 -34.641035
 -0.947000 -1.000000 -61.910695 9.614122 -35.002766
 -0.918000 -1.000000 -61.649377 8.298501 -35.378912
 -0.889000 -1.000000 -61.425023 7.370819 -35.666142
 -0.860000 -1.000000 -61.203698 8.191016 -35.847686
 -0.831000 -1.000000 -60.935654 10.382015 -36.013318
 -0.802000 -1.000000 -60.603330 12.344873 -36.263195
 -0.773000 -1.000000 -60.232334 12.986153 -36.612359
 -0.744000 -1.000000 -59.858748 12.691443 -36.992999
 -0.715000 -1.000000 -59.494448 12.488369 -37.344870
 -0.686000 -1.000000 -59.128257 12.828456 -37.666681
 -0.657000 -1.000000 -58.746623 13.478369 -37.996726
 -0.628000 -1.000000 -58.347647 13.928626 -38.372773
 -0.599000 -1.000000 -57.943755 13.794152 -38.784816
 -0.570000 -1.000000 -57.550199 13.328197 -39.168273
