#! FIELDS nucattack zeta fes dfes_nucattack dfes_zeta
#! SET normalisation  1.000000
#! SET min_nucattack -2.6
#! SET max_nucattack 0.3
#! SET nbins_nucattack  100
#! SET periodic_nucattack false
#! SET min_zeta -1.0
#! SET max_zeta 1.0
#! SET nbins_zeta  100
#! SET periodic_zeta false
 -2.600000 -1.000000 -66.554856 0.763175 -30.733809
 -2.571000 -1.000000 -66.492709 0.681292 -31.308408
 -2.542000 -1.000000 -66.478946 0.223746 -31.426137
 -2.513000 -1.000000 -66.477936 -0.081443 -31.525453
 -2.484000 -1.000000 -66.477501 0.184619 -31.573557
 -2.455000 -1.000000 -66.465349 0.607853 -31.580662
 -2.426000 -1.000000 -66.446230 0.617467 -31.554219
 -2.397000 -1.000000 -66.432420 0.315453 -31.491594
 -2.368000 -1.000000 -66.425936 0.171396 -31.394281
 -2.339000 -1.000000 -66.419989 0.239488 -31.282164
 -2.310000 -1.000000 -66.412834 0.209956 -31.196921
 -2.281000 -1.000000 -66.408865 0.058555 -31.166034
 -2.252000 -1.000000 -66.406658 0.155225 -31.169451
 -2.223000 -1.000000 -66.395132 0.691599 -31.148444
 -2.194000 -1.000000 -66.364674 1.387282 -31.044880
 -2.165000 -1.000000 -66.316971 1.827495 -30.859982
 -2.136000 -1.000000 -66.262178 1.885495 -30.671313
 -2.107000 -1.000000 -66.209556 1.710456 -30.570807
 -2.078000 -1.000000 -66.163441 1.450105 -30.597509
 -2.049000 -1.000000 -66.125474 1.160471 -30.714184
 -2.020000 -1.000000 -66.094622 1.003173 -30.819372
 -1.991000 -1.000000 -66.062816 1.264291 -30.818028
 -1.962000 -1.000000 -66.016739 1.944357 -30.696115
 -1.933000 -1.000000 -65.950219 2.571776 -30.513519
 -1.904000 -1.000000 -65.872877 2.635661 -30.363866
 -1.875000 -1.000000 -65.802575 2.147516 -30.322177
 -1.846000 -1.000000 -65.747452 1.712862 -30.370458
 -1.817000 -1.000000 -65.696814 1.877782 -30.422218
 -1.788000 -1.000000 -65.634027 2.454160 -30.439332
 -1.759000 -1.000000 -65.557018 2.742785 -30.448982
 -1.730000 -1.000000 -65.481258 2.370941 -30.463233
 -1.701000 -1.000000 -65.421637 1.753126 -30.456378
 -1.672000 -1.000000 -65.374307 1.623939 -30.426088
 -1.643000 -1.000000 -65.320121 2.190112 -30.424855
