#! FIELDS pt_assym_stretch file.free der_pt_assym_stretch
#! SET min_pt_assym_stretch -6.89119
#! SET max_pt_assym_stretch 6.934
#! SET nbins_pt_assym_stretch  101
#! SET periodic_pt_assym_stretch false
   -6.89119   76.83409   -0.08061
   -6.75294   76.66209   -4.51781
   -6.61469   73.84274  -46.53472
   -6.47643   62.58060 -106.70377
   -6.33818   48.76105  -85.93445
   -6.19993   38.12792  -70.42618
   -6.06168   29.20404  -57.81337
   -5.92343   22.32467  -42.92618
   -5.78517   17.18727  -30.43455
   -5.64692   14.00715  -16.38164
   -5.50867   12.65855   -3.76988
   -5.37042   12.38006   -1.57526
   -5.23217   12.17054   -1.53246
   -5.09392   12.02435   -0.79468
   -4.95566   11.93955   -0.31203
   -4.81741   11.89436   -0.57969
   -4.67916   11.90743    0.49984
   -4.54091   11.91450   -0.33662
   -4.40266   11.97305    0.68475
   -4.26440   12.02003    0.26515
   -4.12615   11.79750   -3.98541
   -3.98790   11.06556   -7.59208
   -3.84965    9.87570   -8.01886
   -3.71140    8.82150   -7.41517
   -3.57314    7.84695   -7.12145
   -3.43489    6.97691   -6.01636
   -3.29664    6.10280   -5.94815
   -3.15839    5.32052   -5.90836
   -3.02014    4.57523   -4.86996
   -2.88188    3.94348   -3.78302
   -2.74363    3.58662   -2.16240
   -2.60538    3.33243   -1.53535
   -2.46713    3.21531   -0.09366
   -2.32888    3.18030   -0.58607
   -2.19063    3.11330   -0.47120
   -2.05237    3.06468   -0.62341
   -1.91412    2.97552   -0.66050
   -1.77587    2.89720   -0.06067
   -1.63762    2.85947   -1.23652
   -1.49937    2.65473   -2.05747
   -1.36111    2.29407   -3.04236
   -1.22286    1.84838   -3.57042
   -1.08461    1.30088   -4.06353
   -0.94636    0.71959   -4.42140
   -0.80811    0.21225   -3.31553
   -0.66985    0.00000    0.99657
   -0.53160    0.42415    5.61205
   -0.39335    1.60287   10.55466
   -0.25510    3.41448   15.36370
   -0.11685    5.74068   18.12938
    0.02140    8.36707   19.37318
    0.15966   11.00826   18.97907
    0.29791   13.60116   17.49163
    0.43616   15.70216   12.49234
    0.57441   16.98119    5.72980
    0.71266   17.54687    3.32693
    0.85092   18.05614    4.54846
    0.98917   18.93428    8.24819
    1.12742   20.10516    8.10486
    1.26567   21.22868    7.51815
    1.40392   22.13180    5.88368
    1.54218   22.91478    4.50755
    1.68043   23.22218    0.42702
    1.81868   22.87865   -5.80599
    1.95693   21.93205   -8.09043
    2.09518   20.88693   -5.89180
    2.23344   20.16687   -4.70794
    2.37169   19.53785   -4.53952
    2.50994   19.00912   -3.49864
    2.64819   18.67197   -1.37122
    2.78644   18.46417   -1.54711
    2.92469   18.31005   -1.09441
    3.06295   18.15608   -1.04691
    3.20120   18.03756   -0.75240
    3.33945   17.97748    0.07881
    3.47770   18.04737    0.32632
    3.61595   18.11174    0.58084
    3.75421   18.14283   -0.18208
    3.89246   17.98373   -1.77092
    4.03071   17.70402   -2.96705
    4.16896   17.32987   -2.48678
    4.30721   16.94639   -3.04750
    4.44547   16.50268   -2.68676
    4.58372   16.28951   -1.50280
    4.72197   16.08104   -1.17339
    4.86022   15.93346   -0.60558
    4.99847   15.91386   -0.60123
    5.13673   15.90128    1.00310
    5.27498   16.04373    0.75610
    5.41323   16.15451   -0.05930
    5.55148   16.25084    4.03792
    5.68973   17.65819   16.45118
    5.82798   20.88551   30.23668
    5.96624   25.98059   43.35543
    6.10449   33.03749   59.92460
    6.24274   42.18320   68.72466
    6.38099   52.55728   88.13173
    6.51924   66.14624   93.90884
    6.65750   74.92095   31.41672
    6.79575   76.73300    2.69232
    6.93400   76.83512    0.03998
