#! FIELDS pt_assym_stretch file.free der_pt_assym_stretch
#! SET min_pt_assym_stretch -6.75094
#! SET max_pt_assym_stretch 6.79295
#! SET nbins_pt_assym_stretch  101
#! SET periodic_pt_assym_stretch false
   -6.75094   68.34703   -0.12833
   -6.61550   68.11297   -5.99801
   -6.48006   64.91384  -50.12264
   -6.34462   54.24213  -96.38701
   -6.20918   42.55746  -71.17989
   -6.07375   33.61142  -64.31912
   -5.93831   25.88049  -48.07566
   -5.80287   20.34113  -34.35589
   -5.66743   16.64752  -20.13974
   -5.53199   14.91864   -6.02989
   -5.39655   14.48214   -1.89004
   -5.26111   14.26610   -1.99253
   -5.12567   14.07181   -0.63370
   -4.99023   13.93327   -1.70028
   -4.85480   13.71459   -1.69121
   -4.71936   13.57148   -0.45247
   -4.58392   13.43848   -1.94432
   -4.44848   13.18270   -1.43886
   -4.31304   12.90729   -3.17690
   -4.17760   12.28217   -6.99671
   -4.04216   11.28089   -6.66868
   -3.90672   10.30322   -7.70991
   -3.77128    9.31796   -7.55896
   -3.63585    8.33845   -6.94405
   -3.50041    7.39583   -6.43430
   -3.36497    6.57085   -5.94751
   -3.22953    5.94451   -4.10329
   -3.09409    5.33294   -4.26447
   -2.95865    4.88259   -3.13464
   -2.82321    4.48839   -2.66024
   -2.68777    4.15401   -2.13488
   -2.55233    3.92174   -1.59514
   -2.41690    3.80903   -0.52555
   -2.28146    3.74635   -0.51399
   -2.14602    3.64580   -0.80245
   -2.01058    3.55881   -0.81913
   -1.87514    3.43340   -1.33208
   -1.73970    3.30388   -0.63203
   -1.60426    3.11624   -1.76355
   -1.46882    2.92912   -1.81092
   -1.33338    2.60406   -3.05466
   -1.19795    2.14802   -3.99709
   -1.06251    1.53462   -5.03435
   -0.92707    0.78376   -5.34630
   -0.79163    0.23847   -3.41728
   -0.65619    0.00000    0.13209
   -0.52075    0.28622    4.84739
   -0.38531    1.30619    9.61475
   -0.24987    3.03272   14.97385
   -0.11443    5.17189   17.08614
    0.02100    7.74624   19.83435
    0.15644   10.26610   17.63324
    0.29188   12.67405   16.88934
    0.42732   14.59755   10.94081
    0.56276   15.58378    3.43945
    0.69820   15.89592    2.37023
    0.83364   16.25498    3.09968
    0.96908   16.89833    6.63585
    1.10452   17.92420    7.94258
    1.23996   19.14329    9.18063
    1.37539   20.09549    4.53904
    1.51083   20.52501    2.06026
    1.64627   20.60364   -0.70130
    1.78171   20.39472   -2.97347
    1.91715   20.14175   -0.36183
    2.05259   19.99112   -1.32485
    2.18803   19.87383   -1.52253
    2.32347   19.45004   -4.94712
    2.45891   18.82688   -3.75666
    2.59434   18.37888   -2.36774
    2.72978   18.10505   -2.64755
    2.86522   17.84719   -1.06771
    3.00066   17.62259   -2.01058
    3.13610   17.55167    0.58045
    3.27154   17.54322   -1.09893
    3.40698   17.46783    0.25655
    3.54242   17.48791   -0.09197
    3.67786   17.47743   -0.38824
    3.81329   17.44165   -0.71928
    3.94873   17.27477   -1.23317
    4.08417   17.19309    0.59886
    4.21961   17.21783   -1.70123
    4.35505   16.98440   -1.07682
    4.49049   16.90773   -0.04172
    4.62593   16.84865   -1.42362
    4.76137   16.67783   -0.90402
    4.89681   16.63455    0.06461
    5.03224   16.53255   -1.40200
    5.16768   16.55640    1.15870
    5.30312   16.57210   -0.74599
    5.43856   16.46275   -1.13605
    5.57400   16.66030    5.98544
    5.70944   18.36952   19.74881
    5.84488   21.99779   32.98488
    5.98032   27.35062   46.88931
    6.11576   34.75893   61.29673
    6.25119   43.58996   71.17414
    6.38663   55.12698   95.15015
    6.52207   65.47508   45.70842
    6.65751   68.19084    4.29502
    6.79295   68.34908    0.05149
