#! FIELDS pt_assym_stretch file.free der_pt_assym_stretch
#! SET min_pt_assym_stretch -6.89119
#! SET max_pt_assym_stretch 6.934
#! SET nbins_pt_assym_stretch  101
#! SET periodic_pt_assym_stretch false
   -6.89119   76.93146   -0.08061
   -6.75294   76.75947   -4.51782
   -6.61469   73.94003  -46.53793
   -6.47643   62.67337 -106.80412
   -6.33818   48.81836  -86.32548
   -6.19993   38.14408  -70.57303
   -6.06168   29.19063  -58.19897
   -5.92343   22.24814  -43.34572
   -5.78517   17.07389  -30.51823
   -5.64692   13.91261  -16.07912
   -5.50867   12.59847   -3.61060
   -5.37042   12.34184   -1.41119
   -5.23217   12.14522   -1.51715
   -5.09392   12.00215   -0.74025
   -4.95566   11.91600   -0.43277
   -4.81741   11.84938   -0.71371
   -4.67916   11.84893    0.43428
   -4.54091   11.85344   -0.32306
   -4.40266   11.90798    0.61131
   -4.26440   11.95127    0.32586
   -4.12615   11.74620   -3.85486
   -3.98790   11.02439   -7.52846
   -3.84965    9.84782   -7.96485
   -3.71140    8.78586   -7.49537
   -3.57314    7.81571   -7.01596
   -3.43489    6.95513   -5.97404
   -3.29664    6.09899   -5.71440
   -3.15839    5.34090   -5.90521
   -3.02014    4.56868   -5.17256
   -2.88188    3.90542   -3.90677
   -2.74363    3.53397   -2.29996
   -2.60538    3.26042   -1.65268
   -2.46713    3.12873   -0.18731
   -2.32888    3.08272   -0.65623
   -2.19063    3.00607   -0.54648
   -2.05237    2.94977   -0.64677
   -1.91412    2.86903   -0.45138
   -1.77587    2.83451    0.23388
   -1.63762    2.81805   -1.17600
   -1.49937    2.62406   -1.92746
   -1.36111    2.29248   -2.76684
   -1.22286    1.88098   -3.41669
   -1.08461    1.33476   -4.15967
   -0.94636    0.74176   -4.47698
   -0.80811    0.22462   -3.41019
   -0.66985    0.00000    0.92629
   -0.53160    0.42110    5.65084
   -0.39335    1.60923   10.60027
   -0.25510    3.41634   15.27869
   -0.11685    5.73430   18.11189
    0.02140    8.35949   19.34839
    0.15966   10.99172   18.85653
    0.29791   13.56367   17.38119
    0.43616   15.66624   12.58778
    0.57441   16.95423    5.76871
    0.71266   17.53292    3.45822
    0.85092   18.05508    4.61225
    0.98917   18.93331    8.11273
    1.12742   20.06792    7.82257
    1.26567   21.16432    7.38946
    1.40392   22.06296    5.94758
    1.54218   22.85559    4.59064
    1.68043   23.17574    0.44336
    1.81868   22.82044   -5.90294
    1.95693   21.87696   -7.92489
    2.09518   20.86645   -5.62704
    2.23344   20.17423   -4.60917
    2.37169   19.54056   -4.62064
    2.50994   19.01653   -3.38841
    2.64819   18.68221   -1.45024
    2.78644   18.46485   -1.57143
    2.92469   18.30795   -1.13366
    3.06295   18.14073   -1.22317
    3.20120   18.00543   -0.69656
    3.33945   17.97353    0.30103
    3.47770   18.05013    0.18270
    3.61595   18.08485    0.37249
    3.75421   18.09626   -0.24281
    3.89246   17.94653   -1.60201
    4.03071   17.68200   -2.95304
    4.16896   17.30738   -2.45510
    4.30721   16.93694   -2.91977
    4.44547   16.51343   -2.47964
    4.58372   16.33144   -1.36506
    4.72197   16.11814   -1.33209
    4.86022   15.94558   -0.77623
    4.99847   15.91014   -0.65273
    5.13673   15.89038    0.87007
    5.27498   15.99907    0.49209
    5.41323   16.07901   -0.31721
    5.55148   16.13585    3.85723
    5.68973   17.55104   16.67518
    5.82798   20.80771   30.36669
    5.96624   25.88981   42.99362
    6.10449   32.88362   59.60703
    6.24274   42.05520   69.40370
    6.38099   52.52245   88.42521
    6.51924   66.07856   93.60925
    6.65750   74.91820   32.40995
    6.79575   76.82049    2.92567
    6.93400   76.93235    0.04541
