#! FIELDS pt_assym_stretch file.free der_pt_assym_stretch
#! SET min_pt_assym_stretch -6.72753
#! SET max_pt_assym_stretch 6.74331
#! SET nbins_pt_assym_stretch  101
#! SET periodic_pt_assym_stretch false
   -6.72753   61.42203   -0.02019
   -6.59282   61.37875   -1.22393
   -6.45811   60.38380  -19.79465
   -6.32340   54.01684  -75.96194
   -6.18870   42.75755  -78.64895
   -6.05399   33.58010  -59.69177
   -5.91928   26.46184  -46.09905
   -5.78457   21.18262  -32.78339
   -5.64986   17.57816  -19.63389
   -5.51515   16.07204   -4.72710
   -5.38045   15.71394   -0.94553
   -5.24574   15.59169   -2.20755
   -5.11103   15.33413   -0.95064
   -4.97632   15.21691   -1.01174
   -4.84161   15.11480   -0.83358
   -4.70690   15.07756    0.09743
   -4.57220   15.03079   -0.85900
   -4.43749   14.93468   -1.20601
   -4.30278   14.36836   -7.18948
   -4.16807   13.23055   -9.75862
   -4.03336   11.97929   -8.82245
   -3.89865   10.68139   -9.24403
   -3.76395    9.65553   -7.38064
   -3.62924    8.65604   -7.59232
   -3.49453    7.59841   -7.56867
   -3.35982    6.61426   -6.83632
   -3.22511    5.88705   -5.17725
   -3.09040    5.13058   -5.03531
   -2.95569    4.63247   -2.99439
   -2.82099    4.35603   -1.42522
   -2.68628    4.13677   -1.51664
   -2.55157    4.04515   -0.23816
   -2.41686    4.08638    0.43568
   -2.28215    4.20310    1.16941
   -2.14744    4.27527   -0.16411
   -2.01274    4.21654   -0.69218
   -1.87803    4.18161   -0.36261
   -1.74332    4.08903   -1.00530
   -1.60861    3.83288   -2.53551
   -1.47390    3.44214   -4.14406
   -1.33919    2.83788   -4.35052
   -1.20449    2.23131   -5.49712
   -1.06978    1.45490   -5.22922
   -0.93507    0.74713   -5.42784
   -0.80036    0.16927   -3.46010
   -0.66565    0.00000    1.28250
   -0.53094    0.45966    6.42563
   -0.39624    1.81867   12.56104
   -0.26153    3.84085   16.70335
   -0.12682    6.08181   16.67340
    0.00789    8.36246   16.27588
    0.14260   10.28021   12.40448
    0.27731   11.93904   12.00956
    0.41202   13.44792    9.82697
    0.54672   14.37310    3.06580
    0.68143   14.54669    1.16397
    0.81614   14.80728    2.67772
    0.95085   15.36809    5.70306
    1.08556   16.19297    5.97499
    1.22027   17.22749    8.95080
    1.35497   18.18416    4.91566
    1.48968   18.77797    3.72959
    1.62439   19.05038    1.00770
    1.75910   19.28109    1.08731
    1.89381   19.39189    1.83051
    2.02852   19.47102   -1.22549
    2.16322   19.39737    0.42084
    2.29793   19.56468    0.93614
    2.43264   19.52315   -1.18324
    2.56735   19.22573   -2.62029
    2.70206   18.91433   -3.21468
    2.83677   18.54883   -1.01237
    2.97147   18.41509   -2.06733
    3.10618   18.17330   -1.13641
    3.24089   18.06129   -0.32220
    3.37560   18.19915    1.39731
    3.51031   18.17401   -1.01745
    3.64502   18.21811    0.80831
    3.77973   18.27728    0.04119
    3.91443   18.13755   -1.74609
    4.04914   17.92234   -0.88778
    4.18385   18.00211    0.53412
    4.31856   18.04187    0.40161
    4.45327   17.92833   -1.33200
    4.58798   18.02219    1.38865
    4.72268   18.08435    0.10755
    4.85739   18.05759   -1.03261
    4.99210   17.86253   -1.26450
    5.12681   17.89957    1.06192
    5.26152   17.73244   -3.56312
    5.39623   17.38780   -1.57873
    5.53093   17.25378    1.17043
    5.66564   18.17592   13.56041
    5.80035   21.02254   27.87398
    5.93506   25.71853   42.96687
    6.06977   32.42646   54.46342
    6.20448   40.51221   68.61440
    6.33918   51.15341   81.88977
    6.47389   59.34857   33.61117
    6.60860   61.30461    3.12099
    6.74331   61.42147    0.04001
