#! FIELDS pt_assym_stretch file.free der_pt_assym_stretch
#! SET min_pt_assym_stretch -6.75094
#! SET max_pt_assym_stretch 6.79295
#! SET nbins_pt_assym_stretch  101
#! SET periodic_pt_assym_stretch false
   -6.75094   66.88391   -0.10991
   -6.61550   66.68557   -5.07610
   -6.48006   63.93869  -43.70942
   -6.34462   54.17076  -92.20705
   -6.20918   42.63190  -71.15999
   -6.07375   33.79935  -63.06900
   -5.93831   26.21274  -47.24852
   -5.80287   20.76733  -33.80730
   -5.66743   17.10024  -20.19811
   -5.53199   15.32232   -6.96798
   -5.39655   14.71469   -3.02381
   -5.26111   14.38643   -2.71371
   -5.12567   14.07251   -1.65509
   -4.99023   13.85387   -1.52685
   -4.85480   13.72010   -1.02068
   -4.71936   13.65519    0.14049
   -4.58392   13.58345   -1.66505
   -4.44848   13.38326   -0.85586
   -4.31304   13.16223   -3.12873
   -4.17760   12.49918   -7.32356
   -4.04216   11.48595   -6.86848
   -3.90672   10.39927   -8.81128
   -3.77128    9.30012   -8.16701
   -3.63585    8.26687   -7.09063
   -3.50041    7.31359   -6.49547
   -3.36497    6.48985   -5.88629
   -3.22953    5.89212   -3.67752
   -3.09409    5.32550   -4.16667
   -2.95865    4.89137   -2.82832
   -2.82321    4.52967   -2.64708
   -2.68777    4.20291   -1.83753
   -2.55233    4.02262   -1.34108
   -2.41690    3.89038   -1.09266
   -2.28146    3.73269   -1.04660
   -2.14602    3.59916   -1.05387
   -2.01058    3.43183   -1.53544
   -1.87514    3.26428   -1.19516
   -1.73970    3.16133   -0.62359
   -1.60426    2.92427   -2.42946
   -1.46882    2.62328   -2.78201
   -1.33338    2.18980   -3.53675
   -1.19795    1.70515   -3.96436
   -1.06251    1.14515   -4.24748
   -0.92707    0.54303   -4.02371
   -0.79163    0.15202   -2.65251
   -0.65619    0.00000    0.95750
   -0.52075    0.44668    6.30340
   -0.38531    1.67905   11.11071
   -0.24987    3.52929   15.26800
   -0.11443    5.66730   16.89688
    0.02100    8.20349   19.58201
    0.15644   10.72576   17.87663
    0.29188   13.12179   16.13832
    0.42732   14.87682    9.71393
    0.56276   15.77396    3.14238
    0.69820   16.01432    1.70838
    0.83364   16.34799    3.41884
    0.96908   17.06586    7.29489
    1.10452   18.10481    7.24004
    1.23996   19.17117    7.64634
    1.37539   19.76876    0.87816
    1.51083   19.72510   -0.65303
    1.64627   19.60505   -1.02810
    1.78171   19.39041   -3.18813
    1.91715   19.06088   -1.04953
    2.05259   18.90722   -0.28267
    2.18803   19.08318    1.38353
    2.32347   19.04959   -2.24012
    2.45891   18.72628   -2.30273
    2.59434   18.36485   -2.23598
    2.72978   18.09541   -2.75338
    2.86522   17.83218   -0.73415
    3.00066   17.71130   -1.22388
    3.13610   17.64398   -0.09142
    3.27154   17.58007   -0.77146
    3.40698   17.59214    0.56613
    3.54242   17.60559    0.07370
    3.67786   17.67203    0.21535
    3.81329   17.67739   -0.71908
    3.94873   17.45805   -1.98868
    4.08417   17.23505   -0.64555
    4.21961   17.12649   -2.22583
    4.35505   16.84839   -1.51070
    4.49049   16.68135   -0.66844
    4.62593   16.63274   -0.50828
    4.76137   16.63778    0.32143
    4.89681   16.70428    0.82179
    5.03224   16.77849    0.12559
    5.16768   16.87947    0.62791
    5.30312   16.79392   -1.23859
    5.43856   16.64348   -1.62251
    5.57400   16.70925    4.78252
    5.70944   18.28401   18.80108
    5.84488   21.72910   31.37689
    5.98032   26.88398   45.43773
    6.11576   34.05113   59.49374
    6.25119   42.77927   71.41949
    6.38663   54.24902   93.13031
    6.52207   64.21622   43.14653
    6.65751   66.74523    3.86983
    6.79295   66.88577    0.04130
